parent,variant_smiles,mw,logp,hbd,hba,tpsa,qed,topical_score
EMB-3,COc1ccc(-c2ccc(O)c(-c3cc(CO)ccc3O)c2)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Curcumin,COc1ccc(-c2cc(-c3cc(CO)ccc3O)ccc2O)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Asiaticoside,COc1ccc(O)c(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EGCG,COc1cc(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)ccc1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EGCG,COc1ccc(O)c(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Glabridin,COc1ccc(-c2ccc(O)c(-c3ccc(O)c(CO)c3)c2)c(O)c1O,354.358,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Curcumin,COc1ccc(-c2ccc(O)c(-c3cc(CO)ccc3O)c2)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Glabridin,COc1ccc(-c2ccc(O)c(-c3cc(CO)ccc3O)c2)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EMB-3,COc1ccc(-c2ccc(O)c(-c3ccc(O)c(CO)c3)c2)c(O)c1O,354.358,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Embelin,COc1ccc(-c2cc(-c3cc(CO)ccc3O)ccc2O)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EGCG,COc1ccc(-c2ccc(O)c(-c3cc(CO)ccc3O)c2)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EGCG,COc1ccc(-c2ccc(O)c(-c3ccc(O)c(CO)c3)c2)c(O)c1O,354.358,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EGCG,COc1ccc(-c2cc(-c3cc(CO)ccc3O)ccc2O)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Embelin,COc1ccc(-c2ccc(O)c(-c3cc(CO)ccc3O)c2)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Embelin,COc1ccc(O)c(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EGCG,COc1ccc(O)c(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EGCG,COc1ccc(O)c(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EMB-3,COc1ccc(O)c(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Glabridin,COc1ccc(O)c(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Glabridin,COc1ccc(O)c(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Embelin,COc1ccc(O)c(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Asiaticoside,COc1ccc(O)c(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EMB-3,COc1ccc(O)c(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EMB-3,COc1ccc(O)c(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EMB-3,COc1cc(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)ccc1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Glabridin,COc1cc(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)ccc1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Asiaticoside,COc1ccc(O)c(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Asiaticoside,COc1ccc(-c2ccc(O)c(-c3cc(CO)ccc3O)c2)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Asiaticoside,COc1ccc(-c2ccc(O)c(-c3ccc(O)c(CO)c3)c2)c(O)c1O,354.358,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Curcumin,COc1ccc(-c2ccc(O)c(-c3ccc(O)c(CO)c3)c2)c(O)c1O,354.358,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Curcumin,COc1ccc(O)c(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Curcumin,COc1ccc(O)c(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Curcumin,COc1cc(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)ccc1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Glabridin,COc1ccc(O)c(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Embelin,COc1ccc(-c2ccc(O)c(-c3ccc(O)c(CO)c3)c2)c(O)c1O,354.358,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EMB-3,COc1ccc(-c2cc(-c3cc(CO)ccc3O)ccc2O)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Curcumin,COc1ccc(O)c(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Embelin,COc1ccc(O)c(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EMB-3,COc1ccc(O)c(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
EGCG,COc1ccc(O)c(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Embelin,COc1ccc(O)c(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Embelin,COc1cc(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)ccc1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Asiaticoside,COc1ccc(O)c(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Asiaticoside,COc1cc(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)ccc1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Curcumin,COc1ccc(O)c(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Glabridin,COc1ccc(O)c(-c2ccc(-c3cc(CO)ccc3O)c(O)c2O)c1,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Glabridin,COc1ccc(-c2cc(-c3cc(CO)ccc3O)ccc2O)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38,0.4597027108647,-0.10289728913530066
Asiaticoside,COc1ccc(-c2cc(-c3ccc(O)c(CO)c3)ccc2O)c(O)c1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Asiaticoside,COc1cc(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
EGCG,COc1cc(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Glabridin,COc1cc(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Curcumin,COc1ccc(-c2cc(-c3ccc(O)c(CO)c3)ccc2O)c(O)c1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Glabridin,COc1cc(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Curcumin,COc1cc(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Glabridin,COc1cc(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
EGCG,COc1ccc(-c2cc(-c3ccc(O)c(CO)c3)ccc2O)c(O)c1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
EGCG,COc1cc(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Glabridin,COc1ccc(-c2cc(-c3ccc(O)c(CO)c3)ccc2O)c(O)c1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Curcumin,COc1cc(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Embelin,COc1ccc(-c2cc(-c3ccc(O)c(CO)c3)ccc2O)c(O)c1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Asiaticoside,COc1cc(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
EGCG,COc1cc(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
EMB-3,COc1cc(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
EMB-3,COc1cc(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Asiaticoside,COc1cc(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Curcumin,COc1cc(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Embelin,COc1cc(-c2ccc(-c3ccc(O)c(CO)c3)c(O)c2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Embelin,COc1cc(-c2cc(-c3ccc(CO)c(O)c3O)ccc2O)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
Embelin,COc1cc(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
EMB-3,COc1cc(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)ccc1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
EMB-3,COc1ccc(-c2cc(-c3ccc(O)c(CO)c3)ccc2O)c(O)c1O,354.35800000000006,3.343900000000002,5,6,110.38,0.4597027108647,-0.10289728913530122
EMB-3,O=C(OC1Oc2cc(O)cc(O)c2CC1CO)C1COc2cc(O)ccc2C1,388.3720000000002,1.4673999999999998,4,8,125.68000000000002,0.5826440536690468,-0.10575594633095331
Embelin,O=C(OC1Oc2cc(O)cc(O)c2CC1CO)C1COc2cc(O)ccc2C1,388.3720000000002,1.4673999999999998,4,8,125.68000000000002,0.5826440536690468,-0.10575594633095331
Curcumin,O=C(OC1Oc2cc(O)cc(O)c2CC1CO)C1COc2cc(O)ccc2C1,388.3720000000002,1.4673999999999998,4,8,125.68000000000002,0.5826440536690468,-0.10575594633095331
Asiaticoside,O=C(OC1Oc2cc(O)cc(O)c2CC1CO)C1COc2cc(O)ccc2C1,388.3720000000002,1.4673999999999998,4,8,125.68000000000002,0.5826440536690468,-0.10575594633095331
EGCG,O=C(OC1Oc2cc(O)cc(O)c2CC1CO)C1COc2cc(O)ccc2C1,388.3720000000002,1.4673999999999998,4,8,125.68000000000002,0.5826440536690468,-0.10575594633095331
Glabridin,O=C(OC1Oc2cc(O)cc(O)c2CC1CO)C1COc2cc(O)ccc2C1,388.3720000000002,1.4673999999999998,4,8,125.68000000000002,0.5826440536690468,-0.10575594633095331
Curcumin,O=C(Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1)C1COc2cc(O)ccc2C1,410.37800000000016,3.0383000000000013,5,8,136.68,0.2524627458474884,-0.10640392081917915
Asiaticoside,O=C(Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1)C1COc2cc(O)ccc2C1,410.37800000000016,3.0383000000000013,5,8,136.68,0.2524627458474884,-0.10640392081917915
EMB-3,O=C(Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1)C1COc2cc(O)ccc2C1,410.37800000000016,3.0383000000000013,5,8,136.68,0.2524627458474884,-0.10640392081917915
EGCG,O=C(Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1)C1COc2cc(O)ccc2C1,410.37800000000016,3.0383000000000013,5,8,136.68,0.2524627458474884,-0.10640392081917915
Glabridin,O=C(Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1)C1COc2cc(O)ccc2C1,410.37800000000016,3.0383000000000013,5,8,136.68,0.2524627458474884,-0.10640392081917915
Embelin,O=C(Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1)C1COc2cc(O)ccc2C1,410.37800000000016,3.0383000000000013,5,8,136.68,0.2524627458474884,-0.10640392081917915
EGCG,O=C(Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O)C1COc2cc(O)ccc2C1,410.3780000000002,3.0383000000000013,5,8,136.68,0.2524627458474883,-0.10640392081917927
EMB-3,O=C(Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O)C1COc2cc(O)ccc2C1,410.3780000000002,3.0383000000000013,5,8,136.68,0.2524627458474883,-0.10640392081917927
Embelin,O=C(Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O)C1COc2cc(O)ccc2C1,410.3780000000002,3.0383000000000013,5,8,136.68,0.2524627458474883,-0.10640392081917927
Glabridin,O=C(Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O)C1COc2cc(O)ccc2C1,410.3780000000002,3.0383000000000013,5,8,136.68,0.2524627458474883,-0.10640392081917927
Curcumin,O=C(Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O)C1COc2cc(O)ccc2C1,410.3780000000002,3.0383000000000013,5,8,136.68,0.2524627458474883,-0.10640392081917927
Asiaticoside,O=C(Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O)C1COc2cc(O)ccc2C1,410.3780000000002,3.0383000000000013,5,8,136.68,0.2524627458474883,-0.10640392081917927
Curcumin,OCC1Oc2cc(O)cc(O)c2CC1c1cc(C2COc3cc(O)ccc3C2)ccc1O,436.4600000000002,3.307300000000002,5,7,119.61,0.4273045565963765,-0.11089544340362473
Glabridin,OCC1Oc2cc(O)cc(O)c2CC1c1cc(C2COc3cc(O)ccc3C2)ccc1O,436.4600000000002,3.307300000000002,5,7,119.61,0.4273045565963765,-0.11089544340362473
Embelin,OCC1Oc2cc(O)cc(O)c2CC1c1cc(C2COc3cc(O)ccc3C2)ccc1O,436.4600000000002,3.307300000000002,5,7,119.61,0.4273045565963765,-0.11089544340362473
EMB-3,OCC1Oc2cc(O)cc(O)c2CC1c1cc(C2COc3cc(O)ccc3C2)ccc1O,436.4600000000002,3.307300000000002,5,7,119.61,0.4273045565963765,-0.11089544340362473
Asiaticoside,OCC1Oc2cc(O)cc(O)c2CC1c1cc(C2COc3cc(O)ccc3C2)ccc1O,436.4600000000002,3.307300000000002,5,7,119.61,0.4273045565963765,-0.11089544340362473
EGCG,OCC1Oc2cc(O)cc(O)c2CC1c1cc(C2COc3cc(O)ccc3C2)ccc1O,436.4600000000002,3.307300000000002,5,7,119.61,0.4273045565963765,-0.11089544340362473
Curcumin,OCC1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(C2COc3cc(O)ccc3C2)c1,436.4600000000002,3.3073000000000023,5,7,119.61,0.4273045565963765,-0.11089544340362506
EMB-3,OCC1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(C2COc3cc(O)ccc3C2)c1,436.4600000000002,3.3073000000000023,5,7,119.61,0.4273045565963765,-0.11089544340362506
Embelin,OCC1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(C2COc3cc(O)ccc3C2)c1,436.4600000000002,3.3073000000000023,5,7,119.61,0.4273045565963765,-0.11089544340362506
Asiaticoside,OCC1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(C2COc3cc(O)ccc3C2)c1,436.4600000000002,3.3073000000000023,5,7,119.61,0.4273045565963765,-0.11089544340362506
Glabridin,OCC1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(C2COc3cc(O)ccc3C2)c1,436.4600000000002,3.3073000000000023,5,7,119.61,0.4273045565963765,-0.11089544340362506
EGCG,OCC1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(C2COc3cc(O)ccc3C2)c1,436.4600000000002,3.3073000000000023,5,7,119.61,0.4273045565963765,-0.11089544340362506
EGCG,COc1ccc(O)c(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)c1,356.33000000000004,3.262800000000002,6,7,130.61,0.3971277410700161,-0.11140559226331864
Asiaticoside,COc1ccc(O)c(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)c1,356.33000000000004,3.262800000000002,6,7,130.61,0.3971277410700161,-0.11140559226331864
Curcumin,COc1ccc(O)c(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)c1,356.33000000000004,3.262800000000002,6,7,130.61,0.3971277410700161,-0.11140559226331864
Embelin,COc1ccc(O)c(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)c1,356.33000000000004,3.262800000000002,6,7,130.61,0.3971277410700161,-0.11140559226331864
Glabridin,COc1ccc(O)c(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)c1,356.33000000000004,3.262800000000002,6,7,130.61,0.3971277410700161,-0.11140559226331864
EMB-3,COc1ccc(O)c(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)c1,356.33000000000004,3.262800000000002,6,7,130.61,0.3971277410700161,-0.11140559226331864
Glabridin,COc1cc(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)ccc1O,356.33000000000004,3.2628000000000026,6,7,130.61,0.3971277410700161,-0.11140559226331898
Curcumin,COc1cc(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)ccc1O,356.33000000000004,3.2628000000000026,6,7,130.61,0.3971277410700161,-0.11140559226331898
EGCG,COc1cc(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)ccc1O,356.33000000000004,3.2628000000000026,6,7,130.61,0.3971277410700161,-0.11140559226331898
Asiaticoside,COc1cc(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)ccc1O,356.33000000000004,3.2628000000000026,6,7,130.61,0.3971277410700161,-0.11140559226331898
Embelin,COc1cc(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)ccc1O,356.33000000000004,3.2628000000000026,6,7,130.61,0.3971277410700161,-0.11140559226331898
EMB-3,COc1cc(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)ccc1O,356.33000000000004,3.2628000000000026,6,7,130.61,0.3971277410700161,-0.11140559226331898
Embelin,COc1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,356.3300000000001,3.2628000000000026,6,7,130.61,0.397127741070016,-0.11140559226331903
EMB-3,COc1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,356.3300000000001,3.2628000000000026,6,7,130.61,0.397127741070016,-0.11140559226331903
Glabridin,COc1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,356.3300000000001,3.2628000000000026,6,7,130.61,0.397127741070016,-0.11140559226331903
EGCG,COc1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,356.3300000000001,3.2628000000000026,6,7,130.61,0.397127741070016,-0.11140559226331903
Asiaticoside,COc1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,356.3300000000001,3.2628000000000026,6,7,130.61,0.397127741070016,-0.11140559226331903
Curcumin,COc1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,356.3300000000001,3.2628000000000026,6,7,130.61,0.397127741070016,-0.11140559226331903
EGCG,COc1ccc(-c2ccc(O)c(-c3cc(O)c(O)c(O)c3)c2)c(O)c1O,356.33000000000004,3.262800000000003,6,7,130.61,0.3971277410700161,-0.11140559226331931
Glabridin,COc1ccc(-c2ccc(O)c(-c3cc(O)c(O)c(O)c3)c2)c(O)c1O,356.33000000000004,3.262800000000003,6,7,130.61,0.3971277410700161,-0.11140559226331931
Curcumin,COc1ccc(-c2ccc(O)c(-c3cc(O)c(O)c(O)c3)c2)c(O)c1O,356.33000000000004,3.262800000000003,6,7,130.61,0.3971277410700161,-0.11140559226331931
Asiaticoside,COc1ccc(-c2ccc(O)c(-c3cc(O)c(O)c(O)c3)c2)c(O)c1O,356.33000000000004,3.262800000000003,6,7,130.61,0.3971277410700161,-0.11140559226331931
EMB-3,COc1ccc(-c2ccc(O)c(-c3cc(O)c(O)c(O)c3)c2)c(O)c1O,356.33000000000004,3.262800000000003,6,7,130.61,0.3971277410700161,-0.11140559226331931
Embelin,COc1ccc(-c2ccc(O)c(-c3cc(O)c(O)c(O)c3)c2)c(O)c1O,356.33000000000004,3.262800000000003,6,7,130.61,0.3971277410700161,-0.11140559226331931
Glabridin,OCC1Cc2c(O)cc(O)cc2OC1Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O,428.39300000000014,2.5357000000000007,7,9,160.07,0.3098326606183035,-0.11536733938169685
EMB-3,OCC1Cc2c(O)cc(O)cc2OC1Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O,428.39300000000014,2.5357000000000007,7,9,160.07,0.3098326606183035,-0.11536733938169685
EGCG,OCC1Cc2c(O)cc(O)cc2OC1Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O,428.39300000000014,2.5357000000000007,7,9,160.07,0.3098326606183035,-0.11536733938169685
Curcumin,OCC1Cc2c(O)cc(O)cc2OC1Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O,428.39300000000014,2.5357000000000007,7,9,160.07,0.3098326606183035,-0.11536733938169685
Asiaticoside,OCC1Cc2c(O)cc(O)cc2OC1Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O,428.39300000000014,2.5357000000000007,7,9,160.07,0.3098326606183035,-0.11536733938169685
Embelin,OCC1Cc2c(O)cc(O)cc2OC1Oc1cc(-c2cc(O)c(O)c(O)c2)ccc1O,428.39300000000014,2.5357000000000007,7,9,160.07,0.3098326606183035,-0.11536733938169685
Glabridin,OCC1Cc2c(O)cc(O)cc2OC1Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.535700000000001,7,9,160.07,0.3098326606183035,-0.11536733938169713
Asiaticoside,OCC1Cc2c(O)cc(O)cc2OC1Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.535700000000001,7,9,160.07,0.3098326606183035,-0.11536733938169713
EGCG,OCC1Cc2c(O)cc(O)cc2OC1Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.535700000000001,7,9,160.07,0.3098326606183035,-0.11536733938169713
Embelin,OCC1Cc2c(O)cc(O)cc2OC1Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.535700000000001,7,9,160.07,0.3098326606183035,-0.11536733938169713
Curcumin,OCC1Cc2c(O)cc(O)cc2OC1Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.535700000000001,7,9,160.07,0.3098326606183035,-0.11536733938169713
EMB-3,OCC1Cc2c(O)cc(O)cc2OC1Oc1ccc(O)c(-c2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.535700000000001,7,9,160.07,0.3098326606183035,-0.11536733938169713
EGCG,OCc1ccc(O)c(C2Oc3cc(O)cc(O)c3CC2Oc2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.5363000000000007,7,9,160.07,0.3098334818459451,-0.1157665181540552
Asiaticoside,OCc1ccc(O)c(OC2Cc3c(O)cc(O)cc3OC2c2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.5363000000000007,7,9,160.07,0.3098334818459451,-0.1157665181540552
EGCG,OCc1ccc(O)c(OC2Cc3c(O)cc(O)cc3OC2c2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.5363000000000007,7,9,160.07,0.3098334818459451,-0.1157665181540552
Embelin,OCc1ccc(O)c(C2Cc3c(O)cc(O)cc3OC2Oc2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.5363000000000007,7,9,160.07,0.3098334818459451,-0.1157665181540552
Asiaticoside,OCc1ccc(O)c(OC2Oc3cc(O)cc(O)c3CC2c2cc(O)c(O)c(O)c2)c1,428.3930000000002,2.5363000000000007,7,9,160.07,0.3098334818459451,-0.1157665181540552
Embelin,OCc1ccc(O)c(OC2Oc3cc(O)cc(O)c3CC2c2cc(O)c(O)c(O)c2)c1,428.3930000000002,2.5363000000000007,7,9,160.07,0.3098334818459451,-0.1157665181540552
EGCG,OCc1ccc(O)c(C2Cc3c(O)cc(O)cc3OC2Oc2cc(O)c(O)c(O)c2)c1,428.39300000000014,2.5363000000000007,7,9,160.07,0.3098334818459451,-0.1157665181540552
