variant_smiles,max_sim_to_known,mean_sim_to_known,parent,mw,logp,hbd,hba,tpsa,qed,topical_score
C=CC(C)(C)C1OC(c2ccc(O)c(-c3ccc(O)c(OC)c3)c2)C(O)C(O)C1O,0.2875,0.13259799997533878,Curcumin,416.4700000000001,2.5082000000000018,5,7,119.61,0.4752037163844542,0.4697370497177863
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Embelin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Curcumin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EMB-3,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Asiaticoside,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Glabridin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EGCG,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Embelin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Curcumin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EMB-3,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Asiaticoside,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Glabridin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EGCG,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Embelin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Curcumin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EMB-3,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Asiaticoside,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Glabridin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EGCG,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Embelin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Curcumin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EMB-3,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Asiaticoside,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Glabridin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EGCG,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Embelin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Curcumin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EMB-3,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Asiaticoside,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Glabridin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EGCG,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Embelin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Curcumin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EMB-3,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Asiaticoside,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,Glabridin,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,0.3382352941176471,0.13662710988073515,EGCG,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.4587171871473061
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Asiaticoside,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,EGCG,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Glabridin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,EMB-3,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Embelin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Curcumin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Asiaticoside,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,EGCG,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Glabridin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,EMB-3,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Embelin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Curcumin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Asiaticoside,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,EGCG,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Glabridin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,EMB-3,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Embelin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Curcumin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Asiaticoside,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,EGCG,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Glabridin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,EMB-3,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Embelin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Curcumin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Asiaticoside,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,EGCG,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,Glabridin,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,0.2916666666666667,0.12484384521239422,EMB-3,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
