parent,variant_smiles,mw,logp,hbd,hba,tpsa,qed,topical_score
Asiaticoside,C=CC(C)(C)c1ccc(OC)c(O)c1O,208.257,2.570000000000001,2,3,49.69,0.5925620600859064,0.545895393419239
EMB-3,C=CC(C)(C)c1ccc(OC)c(O)c1O,208.257,2.570000000000001,2,3,49.69,0.5925620600859064,0.545895393419239
EMB-3,C=CC(C)(C)c1ccc(O)c(C2OC(C(C)(C)C=C)C(O)C(O)C2O)c1,362.46600000000007,2.5906,4,5,90.15,0.6046799231293419,0.544279923129342
Glabridin,C=CC(C)(C)c1ccc(O)c(C2OC(C(C)(C)C=C)C(O)C(O)C2O)c1,362.46600000000007,2.5906,4,5,90.15,0.6046799231293419,0.544279923129342
EGCG,C=CC(C)(C)c1ccc(O)c(C2OC(C(C)(C)C=C)C(O)C(O)C2O)c1,362.46600000000007,2.5906,4,5,90.15,0.6046799231293419,0.544279923129342
Asiaticoside,C=CC(C)(C)c1ccc(O)c(C2OC(C(C)(C)C=C)C(O)C(O)C2O)c1,362.46600000000007,2.5906,4,5,90.15,0.6046799231293419,0.544279923129342
Curcumin,C=CC(C)(C)c1ccc(O)c(C2OC(C(C)(C)C=C)C(O)C(O)C2O)c1,362.46600000000007,2.5906,4,5,90.15,0.6046799231293419,0.544279923129342
Embelin,C=CC(C)(C)c1ccc(O)c(C2OC(C(C)(C)C=C)C(O)C(O)C2O)c1,362.46600000000007,2.5906,4,5,90.15,0.6046799231293419,0.544279923129342
EMB-3,C=CC(C)(C)c1cc(C2OC(C(C)(C)C=C)C(O)C(O)C2O)ccc1O,362.466,2.5906000000000016,4,5,90.15,0.6046799231293419,0.5442799231293409
Curcumin,C=CC(C)(C)c1cc(C2OC(C(C)(C)C=C)C(O)C(O)C2O)ccc1O,362.466,2.5906000000000016,4,5,90.15,0.6046799231293419,0.5442799231293409
Glabridin,C=CC(C)(C)c1cc(C2OC(C(C)(C)C=C)C(O)C(O)C2O)ccc1O,362.466,2.5906000000000016,4,5,90.15,0.6046799231293419,0.5442799231293409
Asiaticoside,C=CC(C)(C)c1cc(C2OC(C(C)(C)C=C)C(O)C(O)C2O)ccc1O,362.466,2.5906000000000016,4,5,90.15,0.6046799231293419,0.5442799231293409
Embelin,C=CC(C)(C)c1cc(C2OC(C(C)(C)C=C)C(O)C(O)C2O)ccc1O,362.466,2.5906000000000016,4,5,90.15,0.6046799231293419,0.5442799231293409
EGCG,C=CC(C)(C)c1cc(C2OC(C(C)(C)C=C)C(O)C(O)C2O)ccc1O,362.466,2.5906000000000016,4,5,90.15,0.6046799231293419,0.5442799231293409
EGCG,C=CC(C)(C)c1ccc(O)c(C(=O)OC)c1,220.268,2.642400000000001,1,3,46.53,0.628858684541469,0.5339253512081349
Asiaticoside,C=CC(C)(C)c1ccc(O)c(C(=O)OC)c1,220.268,2.642400000000001,1,3,46.53,0.628858684541469,0.5339253512081349
Embelin,C=CC(C)(C)c1ccc(O)c(C(=O)OC)c1,220.268,2.642400000000001,1,3,46.53,0.628858684541469,0.5339253512081349
Curcumin,C=CC(C)(C)c1ccc(O)c(C(=O)OC)c1,220.268,2.642400000000001,1,3,46.53,0.628858684541469,0.5339253512081349
Glabridin,C=CC(C)(C)c1ccc(O)c(C(=O)OC)c1,220.268,2.642400000000001,1,3,46.53,0.628858684541469,0.5339253512081349
EMB-3,C=CC(C)(C)c1ccc(O)c(C(=O)OC)c1,220.268,2.642400000000001,1,3,46.53,0.628858684541469,0.5339253512081349
Asiaticoside,C=CC(C)(C)c1cc(C(=O)OC)ccc1O,220.268,2.6424000000000016,1,3,46.53,0.628858684541469,0.5339253512081346
EMB-3,C=CC(C)(C)c1cc(C(=O)OC)ccc1O,220.268,2.6424000000000016,1,3,46.53,0.628858684541469,0.5339253512081346
Curcumin,C=CC(C)(C)c1cc(C(=O)OC)ccc1O,220.268,2.6424000000000016,1,3,46.53,0.628858684541469,0.5339253512081346
Glabridin,C=CC(C)(C)c1cc(C(=O)OC)ccc1O,220.268,2.6424000000000016,1,3,46.53,0.628858684541469,0.5339253512081346
EGCG,C=CC(C)(C)c1cc(C(=O)OC)ccc1O,220.268,2.6424000000000016,1,3,46.53,0.628858684541469,0.5339253512081346
Embelin,C=CC(C)(C)c1cc(C(=O)OC)ccc1O,220.268,2.6424000000000016,1,3,46.53,0.628858684541469,0.5339253512081346
EMB-3,COc1ccc(Oc2ccc(OC)c(O)c2O)c(O)c1O,294.259,2.318500000000002,4,7,108.61,0.6405959739822071,0.5195959739822085
Embelin,COc1ccc(Oc2ccc(OC)c(O)c2O)c(O)c1O,294.259,2.318500000000002,4,7,108.61,0.6405959739822071,0.5195959739822085
Glabridin,COc1ccc(Oc2ccc(OC)c(O)c2O)c(O)c1O,294.259,2.318500000000002,4,7,108.61,0.6405959739822071,0.5195959739822085
Asiaticoside,COc1ccc(Oc2ccc(OC)c(O)c2O)c(O)c1O,294.259,2.318500000000002,4,7,108.61,0.6405959739822071,0.5195959739822085
EGCG,COc1ccc(Oc2ccc(OC)c(O)c2O)c(O)c1O,294.259,2.318500000000002,4,7,108.61,0.6405959739822071,0.5195959739822085
Curcumin,COc1ccc(Oc2ccc(OC)c(O)c2O)c(O)c1O,294.259,2.318500000000002,4,7,108.61,0.6405959739822071,0.5195959739822085
EGCG,COc1cc(OC(=O)C2COc3cc(O)ccc3C2)ccc1O,316.309,2.263100000000001,2,6,85.22000000000001,0.6672281021193439,0.5092947687860112
Curcumin,COc1cc(OC(=O)C2COc3cc(O)ccc3C2)ccc1O,316.309,2.263100000000001,2,6,85.22000000000001,0.6672281021193439,0.5092947687860112
Glabridin,COc1ccc(O)c(OC(=O)C2COc3cc(O)ccc3C2)c1,316.309,2.263100000000001,2,6,85.22,0.6672281021193439,0.5092947687860112
Embelin,COc1ccc(O)c(OC(=O)C2COc3cc(O)ccc3C2)c1,316.309,2.263100000000001,2,6,85.22,0.6672281021193439,0.5092947687860112
Asiaticoside,COc1ccc(O)c(OC(=O)C2COc3cc(O)ccc3C2)c1,316.309,2.263100000000001,2,6,85.22,0.6672281021193439,0.5092947687860112
Asiaticoside,COc1cc(OC(=O)C2COc3cc(O)ccc3C2)ccc1O,316.309,2.263100000000001,2,6,85.22000000000001,0.6672281021193439,0.5092947687860112
EMB-3,COc1cc(OC(=O)C2COc3cc(O)ccc3C2)ccc1O,316.309,2.263100000000001,2,6,85.22000000000001,0.6672281021193439,0.5092947687860112
Glabridin,COc1cc(OC(=O)C2COc3cc(O)ccc3C2)ccc1O,316.309,2.263100000000001,2,6,85.22000000000001,0.6672281021193439,0.5092947687860112
EMB-3,COc1ccc(O)c(OC(=O)C2COc3cc(O)ccc3C2)c1,316.309,2.263100000000001,2,6,85.22,0.6672281021193439,0.5092947687860112
Embelin,COc1cc(OC(=O)C2COc3cc(O)ccc3C2)ccc1O,316.309,2.263100000000001,2,6,85.22000000000001,0.6672281021193439,0.5092947687860112
Curcumin,COc1ccc(O)c(OC(=O)C2COc3cc(O)ccc3C2)c1,316.309,2.263100000000001,2,6,85.22,0.6672281021193439,0.5092947687860112
EGCG,COc1ccc(O)c(OC(=O)C2COc3cc(O)ccc3C2)c1,316.309,2.263100000000001,2,6,85.22,0.6672281021193439,0.5092947687860112
EGCG,COC1Oc2cc(O)cc(O)c2CC1C=Cc1cc(O)c(O)c(O)c1,346.33500000000004,2.451600000000001,5,7,119.61,0.5415237205815087,0.5092570539148426
Asiaticoside,COC1Oc2cc(O)cc(O)c2CC1C=Cc1cc(O)c(O)c(O)c1,346.33500000000004,2.451600000000001,5,7,119.61,0.5415237205815087,0.5092570539148426
Glabridin,COC1Oc2cc(O)cc(O)c2CC1C=Cc1cc(O)c(O)c(O)c1,346.33500000000004,2.451600000000001,5,7,119.61,0.5415237205815087,0.5092570539148426
EMB-3,COC1Oc2cc(O)cc(O)c2CC1C=Cc1cc(O)c(O)c(O)c1,346.33500000000004,2.451600000000001,5,7,119.61,0.5415237205815087,0.5092570539148426
Embelin,COC1Oc2cc(O)cc(O)c2CC1C=Cc1cc(O)c(O)c(O)c1,346.33500000000004,2.451600000000001,5,7,119.61,0.5415237205815087,0.5092570539148426
Curcumin,COC1Oc2cc(O)cc(O)c2CC1C=Cc1cc(O)c(O)c(O)c1,346.33500000000004,2.451600000000001,5,7,119.61,0.5415237205815087,0.5092570539148426
Asiaticoside,COc1ccc(O)c(Oc2cc(O)c(O)c(O)c2)c1,264.233,2.3099000000000007,4,6,99.38,0.6347460310949505,0.5080126977616177
EMB-3,COc1ccc(O)c(Oc2cc(O)c(O)c(O)c2)c1,264.233,2.3099000000000007,4,6,99.38,0.6347460310949505,0.5080126977616177
Embelin,COc1ccc(O)c(Oc2cc(O)c(O)c(O)c2)c1,264.233,2.3099000000000007,4,6,99.38,0.6347460310949505,0.5080126977616177
Curcumin,COc1ccc(O)c(Oc2cc(O)c(O)c(O)c2)c1,264.233,2.3099000000000007,4,6,99.38,0.6347460310949505,0.5080126977616177
EGCG,COc1ccc(O)c(Oc2cc(O)c(O)c(O)c2)c1,264.233,2.3099000000000007,4,6,99.38,0.6347460310949505,0.5080126977616177
Glabridin,COc1ccc(O)c(Oc2cc(O)c(O)c(O)c2)c1,264.233,2.3099000000000007,4,6,99.38,0.6347460310949505,0.5080126977616177
Curcumin,COc1cc(Oc2cc(O)c(O)c(O)c2)ccc1O,264.233,2.3099000000000003,4,6,99.38,0.6347460310949505,0.5080126977616174
Asiaticoside,COc1cc(Oc2cc(O)c(O)c(O)c2)ccc1O,264.233,2.3099000000000003,4,6,99.38,0.6347460310949505,0.5080126977616174
EMB-3,COc1cc(Oc2cc(O)c(O)c(O)c2)ccc1O,264.233,2.3099000000000003,4,6,99.38,0.6347460310949505,0.5080126977616174
Glabridin,COc1cc(Oc2cc(O)c(O)c(O)c2)ccc1O,264.233,2.3099000000000003,4,6,99.38,0.6347460310949505,0.5080126977616174
EGCG,COc1cc(Oc2cc(O)c(O)c(O)c2)ccc1O,264.233,2.3099000000000003,4,6,99.38,0.6347460310949505,0.5080126977616174
Embelin,COc1cc(Oc2cc(O)c(O)c(O)c2)ccc1O,264.233,2.3099000000000003,4,6,99.38,0.6347460310949505,0.5080126977616174
Glabridin,COC1Oc2cc(O)cc(O)c2CC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
Asiaticoside,COC1Cc2c(O)cc(O)cc2OC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
Curcumin,COC1Cc2c(O)cc(O)cc2OC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
Curcumin,COC1Oc2cc(O)cc(O)c2CC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
Asiaticoside,COC1Oc2cc(O)cc(O)c2CC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
Embelin,COC1Oc2cc(O)cc(O)c2CC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
EMB-3,COC1Oc2cc(O)cc(O)c2CC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
EMB-3,COC1Cc2c(O)cc(O)cc2OC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
EGCG,COC1Cc2c(O)cc(O)cc2OC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
EGCG,COC1Oc2cc(O)cc(O)c2CC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
Embelin,COC1Cc2c(O)cc(O)cc2OC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
Glabridin,COC1Cc2c(O)cc(O)cc2OC1OC1COc2cc(O)ccc2C1,360.3620000000001,2.0996999999999995,3,7,97.61,0.771026670809921,0.504160004143254
Embelin,C=CC(C)(C)c1ccc(O)c(OC)c1,192.258,2.8644000000000007,1,2,29.46,0.7460501419675294,0.5031168086341956
EGCG,C=CC(C)(C)c1ccc(O)c(OC)c1,192.258,2.8644000000000007,1,2,29.46,0.7460501419675294,0.5031168086341956
Asiaticoside,C=CC(C)(C)c1ccc(O)c(OC)c1,192.258,2.8644000000000007,1,2,29.46,0.7460501419675294,0.5031168086341956
Glabridin,C=CC(C)(C)c1ccc(O)c(OC)c1,192.258,2.8644000000000007,1,2,29.46,0.7460501419675294,0.5031168086341956
Curcumin,C=CC(C)(C)c1ccc(O)c(OC)c1,192.258,2.8644000000000007,1,2,29.46,0.7460501419675294,0.5031168086341956
EMB-3,C=CC(C)(C)c1ccc(O)c(OC)c1,192.258,2.8644000000000007,1,2,29.46,0.7460501419675294,0.5031168086341956
Glabridin,C=CC(C)(C)c1cc(OC)ccc1O,192.258,2.864400000000002,1,2,29.46,0.7460501419675294,0.5031168086341947
EGCG,C=CC(C)(C)c1cc(OC)ccc1O,192.258,2.864400000000002,1,2,29.46,0.7460501419675294,0.5031168086341947
Embelin,C=CC(C)(C)c1cc(OC)ccc1O,192.258,2.864400000000002,1,2,29.46,0.7460501419675294,0.5031168086341947
Curcumin,C=CC(C)(C)c1cc(OC)ccc1O,192.258,2.864400000000002,1,2,29.46,0.7460501419675294,0.5031168086341947
Asiaticoside,C=CC(C)(C)c1cc(OC)ccc1O,192.258,2.864400000000002,1,2,29.46,0.7460501419675294,0.5031168086341947
EMB-3,C=CC(C)(C)c1cc(OC)ccc1O,192.258,2.864400000000002,1,2,29.46,0.7460501419675294,0.5031168086341947
EMB-3,C=CC(C)(C)C1OC(c2cc(-c3ccc(O)c(OC)c3)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
Glabridin,C=CC(C)(C)C1OC(c2cc(-c3ccc(O)c(OC)c3)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
EGCG,C=CC(C)(C)C1OC(c2cc(-c3ccc(O)c(OC)c3)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
EGCG,C=CC(C)(C)C1OC(c2cc(-c3cc(OC)ccc3O)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
Glabridin,C=CC(C)(C)C1OC(c2cc(-c3cc(OC)ccc3O)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
Embelin,C=CC(C)(C)C1OC(c2cc(-c3ccc(O)c(OC)c3)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
Curcumin,C=CC(C)(C)C1OC(c2cc(-c3cc(OC)ccc3O)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
Asiaticoside,C=CC(C)(C)C1OC(c2cc(-c3ccc(O)c(OC)c3)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
Asiaticoside,C=CC(C)(C)C1OC(c2cc(-c3cc(OC)ccc3O)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
Curcumin,C=CC(C)(C)C1OC(c2cc(-c3ccc(O)c(OC)c3)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
Embelin,C=CC(C)(C)C1OC(c2cc(-c3cc(OC)ccc3O)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
EMB-3,C=CC(C)(C)C1OC(c2cc(-c3cc(OC)ccc3O)ccc2O)C(O)C(O)C1O,416.47,2.508200000000001,5,7,119.61,0.4752037163844543,0.46973704971778707
Curcumin,C=CC(C)(C)C1OC(c2ccc(O)c(-c3cc(OC)ccc3O)c2)C(O)C(O)C1O,416.47,2.5082000000000018,5,7,119.61,0.4752037163844543,0.46973704971778646
Asiaticoside,C=CC(C)(C)C1OC(c2ccc(O)c(-c3cc(OC)ccc3O)c2)C(O)C(O)C1O,416.47,2.5082000000000018,5,7,119.61,0.4752037163844543,0.46973704971778646
EGCG,C=CC(C)(C)C1OC(c2ccc(O)c(-c3cc(OC)ccc3O)c2)C(O)C(O)C1O,416.47,2.5082000000000018,5,7,119.61,0.4752037163844543,0.46973704971778646
Embelin,C=CC(C)(C)C1OC(c2ccc(O)c(-c3cc(OC)ccc3O)c2)C(O)C(O)C1O,416.47,2.5082000000000018,5,7,119.61,0.4752037163844543,0.46973704971778646
Glabridin,C=CC(C)(C)C1OC(c2ccc(O)c(-c3cc(OC)ccc3O)c2)C(O)C(O)C1O,416.47,2.5082000000000018,5,7,119.61,0.4752037163844543,0.46973704971778646
EMB-3,C=CC(C)(C)C1OC(c2ccc(O)c(-c3cc(OC)ccc3O)c2)C(O)C(O)C1O,416.47,2.5082000000000018,5,7,119.61,0.4752037163844543,0.46973704971778646
Glabridin,C=CC(C)(C)C1OC(c2ccc(O)c(-c3ccc(O)c(OC)c3)c2)C(O)C(O)C1O,416.4700000000001,2.5082000000000018,5,7,119.61,0.4752037163844542,0.46973704971778635
Embelin,C=CC(C)(C)C1OC(c2ccc(O)c(-c3ccc(O)c(OC)c3)c2)C(O)C(O)C1O,416.4700000000001,2.5082000000000018,5,7,119.61,0.4752037163844542,0.46973704971778635
EMB-3,C=CC(C)(C)C1OC(c2ccc(O)c(-c3ccc(O)c(OC)c3)c2)C(O)C(O)C1O,416.4700000000001,2.5082000000000018,5,7,119.61,0.4752037163844542,0.46973704971778635
EGCG,C=CC(C)(C)C1OC(c2ccc(O)c(-c3ccc(O)c(OC)c3)c2)C(O)C(O)C1O,416.4700000000001,2.5082000000000018,5,7,119.61,0.4752037163844542,0.46973704971778635
Asiaticoside,C=CC(C)(C)C1OC(c2ccc(O)c(-c3ccc(O)c(OC)c3)c2)C(O)C(O)C1O,416.4700000000001,2.5082000000000018,5,7,119.61,0.4752037163844542,0.46973704971778635
Curcumin,C=CC(C)(C)C1OC(c2ccc(O)c(-c3ccc(O)c(OC)c3)c2)C(O)C(O)C1O,416.4700000000001,2.5082000000000018,5,7,119.61,0.4752037163844542,0.46973704971778635
Embelin,COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.45871718714730614
Curcumin,COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.45871718714730614
EMB-3,COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.45871718714730614
Asiaticoside,COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.45871718714730614
Glabridin,COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.45871718714730614
EGCG,COC(=O)C1Cc2c(O)cc(O)cc2OC1C1COc2cc(O)ccc2C1,372.37300000000016,2.1474,3,7,105.45000000000002,0.6937838538139727,0.45871718714730614
Asiaticoside,Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
EGCG,Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Glabridin,Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
EMB-3,Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Embelin,Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Curcumin,Oc1ccc2c(c1)OCC(C=Cc1cc(O)c(O)c(O)c1)C2,300.31000000000006,2.773500000000002,4,5,90.15,0.6403104151323447,0.45797708179901
Curcumin,COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.45348492427785236
EGCG,COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.45348492427785236
EMB-3,COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.45348492427785236
Glabridin,COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.45348492427785236
Embelin,COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.45348492427785236
Asiaticoside,COC(=O)c1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,316.3090000000001,2.308700000000001,3,6,96.22,0.5810182576111851,0.45348492427785236
Asiaticoside,OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
Glabridin,OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
EMB-3,OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
Curcumin,OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
EGCG,OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
Embelin,OCc1cc(OC2COc3cc(O)ccc3C2)ccc1O,288.29900000000004,1.9726000000000004,3,5,79.15,0.8044816316485434,0.4528816316485436
Asiaticoside,OCc1ccc(O)c(OC2COc3cc(O)ccc3C2)c1,288.29900000000004,1.9726,3,5,79.15,0.8044816316485434,0.4528816316485433
EMB-3,OCc1ccc(O)c(OC2COc3cc(O)ccc3C2)c1,288.29900000000004,1.9726,3,5,79.15,0.8044816316485434,0.4528816316485433
EGCG,OCc1ccc(O)c(OC2COc3cc(O)ccc3C2)c1,288.29900000000004,1.9726,3,5,79.15,0.8044816316485434,0.4528816316485433
Glabridin,OCc1ccc(O)c(OC2COc3cc(O)ccc3C2)c1,288.29900000000004,1.9726,3,5,79.15,0.8044816316485434,0.4528816316485433
Embelin,OCc1ccc(O)c(OC2COc3cc(O)ccc3C2)c1,288.29900000000004,1.9726,3,5,79.15,0.8044816316485434,0.4528816316485433
Curcumin,OCc1ccc(O)c(OC2COc3cc(O)ccc3C2)c1,288.29900000000004,1.9726,3,5,79.15,0.8044816316485434,0.4528816316485433
EGCG,C=CC(C)(C)c1ccc(O)c(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)c1,416.47,2.465300000000001,5,7,119.61,0.4750981071780927,0.45196477384475997
Embelin,C=CC(C)(C)c1ccc(O)c(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)c1,416.47,2.465300000000001,5,7,119.61,0.4750981071780927,0.45196477384475997
Curcumin,C=CC(C)(C)c1ccc(O)c(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)c1,416.47,2.465300000000001,5,7,119.61,0.4750981071780927,0.45196477384475997
Asiaticoside,C=CC(C)(C)c1ccc(O)c(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)c1,416.47,2.465300000000001,5,7,119.61,0.4750981071780927,0.45196477384475997
Glabridin,C=CC(C)(C)c1ccc(O)c(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)c1,416.47,2.465300000000001,5,7,119.61,0.4750981071780927,0.45196477384475997
EMB-3,C=CC(C)(C)c1ccc(O)c(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)c1,416.47,2.465300000000001,5,7,119.61,0.4750981071780927,0.45196477384475997
Asiaticoside,C=CC(C)(C)c1ccc(O)c(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)c1,416.4700000000001,2.465300000000001,5,7,119.61,0.4750981071780926,0.45196477384475986
Glabridin,C=CC(C)(C)c1ccc(O)c(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)c1,416.4700000000001,2.465300000000001,5,7,119.61,0.4750981071780926,0.45196477384475986
EGCG,C=CC(C)(C)c1ccc(O)c(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)c1,416.4700000000001,2.465300000000001,5,7,119.61,0.4750981071780926,0.45196477384475986
EMB-3,C=CC(C)(C)c1ccc(O)c(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)c1,416.4700000000001,2.465300000000001,5,7,119.61,0.4750981071780926,0.45196477384475986
Curcumin,C=CC(C)(C)c1ccc(O)c(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)c1,416.4700000000001,2.465300000000001,5,7,119.61,0.4750981071780926,0.45196477384475986
Embelin,C=CC(C)(C)c1ccc(O)c(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)c1,416.4700000000001,2.465300000000001,5,7,119.61,0.4750981071780926,0.45196477384475986
EMB-3,C=CC(C)(C)c1cc(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
EGCG,C=CC(C)(C)c1cc(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
Glabridin,C=CC(C)(C)c1cc(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
Embelin,C=CC(C)(C)c1cc(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
Embelin,C=CC(C)(C)c1cc(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
Asiaticoside,C=CC(C)(C)c1cc(C2OC(c3ccc(O)c(OC)c3)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
Asiaticoside,C=CC(C)(C)c1cc(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
Glabridin,C=CC(C)(C)c1cc(C2OC(c3cc(OC)ccc3O)C(O)C(O)C2O)ccc1O,416.47,2.4653000000000005,5,7,119.61,0.4750981071780927,0.4519647738447597
